"css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 4","css-4rbku5 href 7","css-901oao 7","css-4rbku5 href 8","css-9pa8cd src 2","css-4rbku5 href 9","css-9pa8cd src 3","css-901oao 8","css-901oao 9","css-901oao 10","css-4rbku5 href 10","css-901oao 11","css-901oao 12","css-4rbku5 5","css-4rbku5 href 11","css-901oao 13","r-1p0dtai src","css-9pa8cd src 4","css-901oao 15","css-4rbku5 href 16","css-901oao 16"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1582102370577969152","17 oct. 2022","En relación al reporte de disparos en la colonia","@BJAlcaldia","https://twitter.com/BJAlcaldia",", compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","frustraron el robo a un cuentahabiente; uno de los asaltantes perdió la vida, otro asaltante se encuentra herido y un compañero lesionado con un golpe en la cabeza.","#SanPedroDeLosPinos","https://twitter.com/hashtag/SanPedroDeLosPinos?src=hashtag_click","","","","","","137","530","2.360","https://twitter.com/OHarfuch/status/1582102370577969152/analytics","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1581044803671773187","14 oct. 2022","Gracias a los cóndores de","@SSC_CDMX","https://twitter.com/SSC_CDMX","por su entrega y compromiso, desde 1971 vigilan y cuidan nuestra CDMX. En los sismos y rescates son los primeros en responder.","","","","","","","https://twitter.com/OHarfuch/status/1581044803671773187/photo/1","https://pbs.twimg.com/media/FfD_3jaXkAAjt0-?format=jpg&name=small","https://twitter.com/OHarfuch/status/1581044803671773187/photo/3","https://pbs.twimg.com/media/FfD_3jdXoAEuQOQ?format=jpg&name=360x360","87","208","1.263","https://twitter.com/OHarfuch/status/1581044803671773187/analytics","","","","","","","https://pbs.twimg.com/media/FfD_3jbXkAEEgYI?format=jpg&name=360x360","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580968364746625024","14 oct. 2022","Agradezco a","@A_QuinteroMX","https://twitter.com/A_QuinteroMX","alcalde de","@IztacalcoAl","https://twitter.com/IztacalcoAl","por la reunión con mi equipo el día de hoy; el Alcalde nos entregó un diagnóstico muy claro y acordamos realizar acciones específicas e inmediatas para mejorar la seguridad y la percepción en ciertas zonas de Iztacalco.","","","","https://twitter.com/OHarfuch/status/1580968364746625024/photo/1","https://pbs.twimg.com/media/FfC6WNjUcAsoUpN?format=jpg&name=small","https://twitter.com/OHarfuch/status/1580968364746625024/photo/2","https://pbs.twimg.com/media/FfC6WNjUcAUkczt?format=jpg&name=900x900","55","106","593","https://twitter.com/OHarfuch/status/1580968364746625024/analytics","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580646512425455616","13 oct. 2022","En una operación","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","detuvieron a 10 personas, incluyendo al líder de una banda dedicada al robo de transporte de carga que generaba pérdidas millonarias a varias empresas que operaba con violencia en","#EDOMEX","https://twitter.com/hashtag/EDOMEX?src=hashtag_click",",","https://twitter.com/OHarfuch/status/1580646512425455616/photo/1","https://pbs.twimg.com/media/Fe-Vn9pUoAAXHrv?format=jpg&name=small","https://twitter.com/hashtag/Morelos?src=hashtag_click","","82","340","1.380","https://twitter.com/OHarfuch/status/1580646512425455616/analytics","",",","#Morelos","https://twitter.com/hashtag/Puebla?src=hashtag_click",",","","",".","",""
"https://twitter.com/DITOGAMESch","https://pbs.twimg.com/profile_images/1606272174599421952/-bf3eG_a_normal.jpg","https://twitter.com/DITOGAMESch","Tweet promocionado","DITOGAMES","@DITOGAMESch","","","If you own a mouse, you will never turn off your computer again.","","","","","","navy.quest","","https://navy.quest/?r=twinq1wwd&twclid=21aa8pl0ir2iknowe98pzfnuxn","Play for free. No Install.","https://twitter.com/DITOGAMESch/status/1673624459448844288/analytics","","","https://pbs.twimg.com/amplify_video_thumb/1673623147919159296/img/qwueQwe5fPwnR3ec.jpg","831","125","355","","576 mil","Promocionado","","","","blob:https://twitter.com/d6da6b5e-343e-4a75-b1df-7375837eee51","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580586788389031942","13 oct. 2022","En la colonia","@AlcaldiaAO","https://twitter.com/AlcaldiaAO",",","@SSC_CDMX","https://twitter.com/SSC_CDMX",", se detuvieron a dos personas que generan violencia en la zona, la detención fue gracias a denuncias ciudadanas, estás denuncias son de las herramientas más útiles para","#LasGolondrinas","https://twitter.com/hashtag/LasGolondrinas?src=hashtag_click",", se les aseguró un arma larga.","https://twitter.com/OHarfuch/status/1580586788389031942/photo/1","https://pbs.twimg.com/media/Fe9fTcVUcAAVZwd?format=jpg&name=360x360","https://twitter.com/OHarfuch/status/1580586788389031942/photo/3","https://pbs.twimg.com/media/Fe9fTcYVQAAdNhr?format=jpg&name=360x360","74","282","1.192","https://twitter.com/OHarfuch/status/1580586788389031942/analytics","","","","","","","https://pbs.twimg.com/media/Fe9fTcWVIAIfp6J?format=jpg&name=360x360","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580267109363613696","12 oct. 2022","Felicidades a las y los graduados de","@SSC_CDMX","https://twitter.com/SSC_CDMX","en Investigación y a los Policías preventivos; 427 mujeres y hombres que se integran de inmediato a servir a nuestra CDMX!","","","","","","","https://twitter.com/OHarfuch/status/1580267109363613696/photo/1","https://pbs.twimg.com/media/Fe48j1yUoAEFAiw?format=jpg&name=small","https://twitter.com/OHarfuch/status/1580267109363613696/photo/2","https://pbs.twimg.com/media/Fe48j1xVUAAPtpj?format=jpg&name=small","91","128","732","https://twitter.com/OHarfuch/status/1580267109363613696/analytics","","","","","","","","","",""
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_normal.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1576636755809210369","2 oct. 2022","En el Centro de Monitoreo, con el titular de","@SSC_CDMX","https://twitter.com/SSC_CDMX",", estamos dando seguimiento a la Marcha conmemorativa del 2 de octubre.","@OHarfuch","https://twitter.com/OHarfuch","","","","","https://twitter.com/martibatres/status/1576636755809210369/photo/1","https://pbs.twimg.com/media/FeFWxWjXoAAri-R?format=jpg&name=small","","","113","212","881","https://twitter.com/martibatres/status/1576636755809210369/analytics","","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/mixes_mx","https://pbs.twimg.com/profile_images/1541507938866569217/L2EjZ9zl_normal.jpg","https://twitter.com/mixes_mx","Tweet promocionado","mixes_mx","@mixes_mx","https://twitter.com/hashtag/PopMix?src=hashtag_click","#PopMix","¿Disfrutas mezclando lo que te gusta? ¡Los nuevos PopMix te van a encantar! Son la combinación perfecta entre palomitas y tus Cheetos® favoritos. ¿Le entras?","#ElEstrenoQueEsperabas","https://twitter.com/hashtag/ElEstrenoQueEsperabas?src=hashtag_click","","#Cheetos","https://twitter.com/mixes_mx/status/1681377145061543936/photo/1","","","https://twitter.com/hashtag/Cheetos?src=hashtag_click","","https://twitter.com/mixes_mx/status/1681377145061543936/analytics","https://pbs.twimg.com/media/F1VzjdtaIAIKmyL?format=png&name=120x120","","","4","18","402","","2,3 M","Promocionado","","","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1575928578205659136","30 sept. 2022","De acuerdo con el Artículo 32 de la Constitución política de la Ciudad de México, hoy inicia la difusión de nuestro","","","de gobierno. 

En materia de seguridad hemos disminuido 54% de los delitos de alto impacto.","","","","#4toInforme","https://twitter.com/hashtag/4toInforme?src=hashtag_click","","","https://pbs.twimg.com/amplify_video_thumb/1575927941938040832/img/6o1vGvaVLTLnHzXi.jpg","","","1.202","2.444","3.546","https://twitter.com/Claudiashein/status/1575928578205659136/analytics","","","","","","blob:https://twitter.com/42d3719a-e621-44d6-9874-d5dd19802355","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_normal.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1575475496388907008","29 sept. 2022","Lamentablemente perdió la vida un compañero mientras trataba de detener unos delincuentes que fueron denunciados por un ciudadano,nuestro compañero actuó con una valentía ejemplar para todos en","@SSC_CDMX","https://twitter.com/SSC_CDMX",". Los responsables serán detenidos sin duda alguna como en los otros casos.","","","","","","","https://twitter.com/OHarfuch/status/1575475496388907008/photo/1","https://pbs.twimg.com/media/Fd02nMBVUAAL54-?format=jpg&name=small","","","321","593","3.203","https://twitter.com/OHarfuch/status/1575475496388907008/analytics","","","","","","","","","",""
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_normal.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1575272871747887107","28 sept. 2022","La","@SSC_CDMX","https://twitter.com/SSC_CDMX","y la","@SeGobCDMX","https://twitter.com/SeGobCDMX","informamos que hubo saldo blanco en la marcha por el aborto libre y seguro realizada esta tarde. Participaron mil 500 mujeres cuya seguridad fue resguardada por 500 mujeres policías.","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1575272810133454848/pu/img/-_vt_kFARYFOdYsm.jpg","","","68","235","780","https://twitter.com/martibatres/status/1575272871747887107/analytics","","","","","","blob:https://twitter.com/bb0a7474-a936-4218-921c-16a98be2842f","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_normal.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1575230559076626432","28 sept. 2022","Las Ateneas, mujeres policías de la","@SSC_CDMX","https://twitter.com/SSC_CDMX",", decomisaron a los bloques negros diversos artefactos que podrían ser utilizados para causar daño a otras personas.","","","","","","","https://twitter.com/martibatres/status/1575230559076626432/photo/1","https://pbs.twimg.com/media/FdxX046VIAAF5MY?format=jpg&name=360x360","https://twitter.com/martibatres/status/1575230559076626432/photo/2","https://pbs.twimg.com/media/FdxX1NkVsAEeMzm?format=jpg&name=360x360","93","399","884","https://twitter.com/martibatres/status/1575230559076626432/analytics","","","","","","","https://pbs.twimg.com/media/FdxX1g3VIAALRWD?format=jpg&name=360x360","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/eth_galaxy_","https://pbs.twimg.com/profile_images/1677822656291262464/0u19C1re_normal.png","https://twitter.com/eth_galaxy_","Tweet promocionado","GALAXY ETH","@eth_galaxy_","","","Our Zealy campaign is now open for everyone!","","","","","https://zealy.io/c/pepe690/questboard?twclid=2-1eutn5p1grg5p70hfyevd2x27","zealy.io","","https://zealy.io/c/pepe690/questboard?twclid=2-1eutn5p1grg5p70hfyevd2x27","Click Here to Join","https://twitter.com/eth_galaxy_/status/1684266088266072082/analytics","https://pbs.twimg.com/media/F1-2nY7WAAUGZ64?format=png&name=120x120","","","1","80","","","86,6 mil","Promocionado","","","","","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1574793060868935683","27 sept. 2022","Hace 50 días les informamos del despliegue de 100 elementos de la Policía de la Ciudad en la la zona de Cuautepec. Hoy presentamos los resultados de esta estrategia junto con","@OHarfuch","https://twitter.com/OHarfuch",". |","twitter.com/i/broadcasts/1","https://twitter.com/i/broadcasts/1YqJDoWgoaVGV","https://","#EnVivo","https://twitter.com/hashtag/EnVivo?src=hashtag_click","YqJDoWgoaVGV","","","","","107","408","851","https://twitter.com/Claudiashein/status/1574793060868935683/analytics","…","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1574846276688134144","27 sept. 2022","Con el reforzamiento de la Estrategia de Seguridad en Cuautepec,","@TuAlcaldiaGAM","https://twitter.com/TuAlcaldiaGAM","logramos disminuir, en dos meses, el delito de homicidio doloso en 88.4%; robo a negocio con violencia en 68.7 y en este periodo no tenemos registro de robo a bordo de microbús.","","","","#CiudadSegura","https://twitter.com/hashtag/CiudadSegura?src=hashtag_click","","https://twitter.com/Claudiashein/status/1574846276688134144/photo/1","https://pbs.twimg.com/media/Fdr6V0hXEAYaFwq?format=jpg&name=small","","","225","332","972","https://twitter.com/Claudiashein/status/1574846276688134144/analytics","","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1574247326100885505","25 sept. 2022",".","@GrupoFirme","https://twitter.com/GrupoFirme","rompe récord de asistencia a cualquier concierto en el Zócalo de la Ciudad de México. Se estiman 280 mil personas.","","","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1574247279988391936/pu/img/eN-zrcB-2pktke6D.jpg","","","2.904","2.264","8.853","https://twitter.com/Claudiashein/status/1574247326100885505/analytics","","","","","","blob:https://twitter.com/df036cb1-0ee2-4847-b816-666ba67b295d","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_normal.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1573362371988697090","23 sept. 2022","Por instrucciones de la Jefa de Gobierno","@Claudiashein","https://twitter.com/Claudiashein","damos seguimiento a las manifestaciones que se realizan con motivo del 8vo aniversario de los hechos de Ayotzinapa, con integrantes del gabinete de seguridad de la Ciudad de México.","","","","","","","https://twitter.com/martibatres/status/1573362371988697090/photo/1","https://pbs.twimg.com/media/FdW0uB2VUAYB3bI?format=jpg&name=360x360","https://twitter.com/martibatres/status/1573362371988697090/photo/2","https://pbs.twimg.com/media/FdW0uY1VUAoEHPe?format=jpg&name=360x360","126","191","505","https://twitter.com/martibatres/status/1573362371988697090/analytics","","","","","","","https://pbs.twimg.com/media/FdW0uxKVUAQe0SN?format=jpg&name=360x360","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
"https://twitter.com/DITOGAMESch","https://pbs.twimg.com/profile_images/1606272174599421952/-bf3eG_a_normal.jpg","https://twitter.com/DITOGAMESch","Tweet promocionado","DITOGAMES","@DITOGAMESch","","","If you own a mouse, you will never turn off your computer again.","","","","","","navy.quest","","https://navy.quest/?r=twinq1wwd&twclid=2-5r8kyptrb63hl782v6fivjkfg","Play for free. No Install.","https://twitter.com/DITOGAMESch/status/1672705655201734657/analytics","","","https://pbs.twimg.com/amplify_video_thumb/1672704339780026368/img/hv2Xj4Ed0nDxX1-j.jpg","893","89","326","","498,6 mil","Promocionado","","","","blob:https://twitter.com/caa30e75-0010-4e3e-b24e-b93de0035ef7","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_normal.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1573071461924970507","22 sept. 2022","La seguridad de nuestro país y de la ciudad está en buenas manos con personas tan honestas, capaces y con profundo amor y compromiso con el pueblo como","@rosaicela_","https://twitter.com/rosaicela_","y","@OHarfuch","https://twitter.com/OHarfuch",".

Es un honor trabajar coordinadamente en la construcción de la paz.","","","","https://twitter.com/Claudiashein/status/1573071461924970507/photo/1","https://pbs.twimg.com/media/FdSsKHoXwAwvmv9?format=jpg&name=small","","","667","656","1.872","https://twitter.com/Claudiashein/status/1573071461924970507/analytics","","","","","","","","retwitteó","https://twitter.com/OHarfuch","Omar Garcia Harfuch"
